,0,1,2
contig_18610_6,0.0,0.0,1.0
contig_18610_7,0.0,0.0,1.0
contig_18610_4,0.0,1.0,1.0
contig_18610_5,0.0,0.0,1.0
contig_18605_16,0.0,0.0,1.0
contig_18597_20,0.0,1.0,1.0
contig_18612_8,0.0,0.0,1.0
contig_18612_9,1.0,1.0,1.0
contig_18605_17,0.0,0.0,1.0
contig_18612_4,0.0,0.0,1.0
contig_18612_5,0.0,1.0,1.0
contig_18612_6,0.0,0.0,1.0
contig_18612_7,0.0,0.0,1.0
contig_18605_14,0.0,0.0,1.0
contig_18612_2,0.0,0.0,1.0
contig_18612_3,0.0,0.0,1.0
contig_18591_4,1.0,3.0,1.0
contig_18591_5,0.0,0.0,1.0
contig_18591_6,0.0,0.0,1.0
contig_18605_15,0.0,0.0,1.0
contig_18584_36,0.0,0.0,1.0
contig_18591_1,0.0,0.0,1.0
contig_18591_2,1.0,0.0,1.0
contig_18591_3,0.0,0.0,1.0
contig_18605_12,1.0,1.0,1.0
contig_18584_38,0.0,0.0,1.0
contig_18591_8,0.0,1.0,1.0
contig_18591_9,2.0,3.0,1.0
contig_18605_13,0.0,0.0,1.0
contig_18597_6,0.0,0.0,1.0
contig_18597_7,0.0,0.0,1.0
contig_18597_4,0.0,0.0,1.0
contig_18597_5,0.0,1.0,1.0
contig_18597_2,0.0,0.0,1.0
contig_18605_10,0.0,0.0,1.0
contig_18597_1,0.0,0.0,1.0
contig_18605_11,0.0,0.0,1.0
contig_18597_8,0.0,0.0,1.0
contig_18597_9,0.0,0.0,1.0
contig_18595_8,0.0,0.0,1.0
contig_18595_9,0.0,4.0,0.0
contig_18595_1,0.0,0.0,1.0
contig_18595_2,0.0,0.0,1.0
contig_18595_3,4.0,1.0,1.0
contig_18595_4,0.0,0.0,1.0
contig_18595_5,0.0,0.0,1.0
contig_18595_6,0.0,0.0,1.0
contig_18595_7,0.0,0.0,1.0
contig_18611_22,0.0,0.0,0.0
contig_18611_23,0.0,0.0,1.0
contig_18611_20,0.0,0.0,0.0
contig_18611_21,0.0,0.0,0.0
contig_18759_2,0.0,0.0,1.0
contig_18759_1,0.0,0.0,1.0
contig_18608_9,0.0,0.0,1.0
contig_18752_4,0.0,4.0,1.0
contig_18587_12,0.0,0.0,1.0
contig_18752_1,0.0,0.0,1.0
contig_18752_3,0.0,0.0,1.0
contig_18752_2,0.0,0.0,1.0
contig_18754_2,0.0,0.0,1.0
contig_18754_1,0.0,0.0,1.0
contig_18580_38,0.0,1.0,1.0
contig_18580_39,2.0,0.0,1.0
contig_18580_36,0.0,0.0,1.0
contig_18580_37,0.0,0.0,1.0
contig_18580_34,0.0,0.0,1.0
contig_18580_35,0.0,0.0,1.0
contig_18580_32,0.0,0.0,1.0
contig_18580_33,0.0,0.0,1.0
contig_18580_30,0.0,2.0,1.0
contig_18580_31,0.0,0.0,1.0
contig_18579_61,0.0,4.0,1.0
contig_18579_60,0.0,0.0,1.0
contig_18579_63,0.0,0.0,1.0
contig_18579_62,0.0,2.0,1.0
contig_18579_65,1.0,1.0,1.0
contig_18579_64,0.0,1.0,1.0
contig_18579_67,0.0,0.0,1.0
contig_18579_66,0.0,1.0,1.0
contig_18579_69,0.0,0.0,1.0
contig_18579_68,0.0,0.0,1.0
contig_18599_25,0.0,0.0,0.0
contig_18599_24,0.0,0.0,1.0
contig_18711_6,0.0,1.0,1.0
contig_18599_23,0.0,0.0,1.0
contig_18711_4,0.0,0.0,1.0
contig_18711_5,0.0,2.0,0.0
contig_18711_2,0.0,0.0,1.0
contig_18711_3,0.0,0.0,1.0
contig_18711_1,0.0,0.0,1.0
contig_18577_29,2.0,2.0,1.0
contig_18577_28,0.0,0.0,1.0
contig_18599_21,0.0,0.0,1.0
contig_18577_23,0.0,0.0,1.0
contig_18577_22,1.0,2.0,1.0
contig_18577_21,0.0,0.0,1.0
contig_18577_20,0.0,0.0,1.0
contig_18577_27,0.0,0.0,1.0
contig_18577_26,0.0,0.0,1.0
contig_18577_25,1.0,0.0,1.0
contig_18577_24,0.0,0.0,1.0
contig_18713_1,0.0,0.0,1.0
contig_18713_2,0.0,0.0,1.0
contig_18713_3,0.0,0.0,1.0
contig_18713_4,0.0,0.0,1.0
contig_18713_5,0.0,0.0,1.0
contig_18643_3,0.0,0.0,1.0
contig_18643_1,0.0,0.0,1.0
contig_18750_3,0.0,0.0,1.0
contig_18750_2,0.0,0.0,1.0
contig_18750_1,0.0,0.0,1.0
contig_18750_5,0.0,0.0,1.0
contig_18750_4,0.0,0.0,1.0
contig_18606_3,0.0,0.0,1.0
contig_18631_10,0.0,0.0,1.0
contig_18631_13,0.0,0.0,1.0
contig_18578_28,0.0,0.0,1.0
contig_18578_29,0.0,0.0,1.0
contig_18578_22,0.0,0.0,1.0
contig_18578_23,0.0,1.0,1.0
contig_18578_20,0.0,0.0,1.0
contig_18578_21,0.0,0.0,1.0
contig_18578_26,0.0,0.0,1.0
contig_18578_27,0.0,0.0,1.0
contig_18578_24,0.0,0.0,1.0
contig_18578_25,0.0,0.0,1.0
contig_18606_5,0.0,0.0,1.0
contig_18717_4,1.0,0.0,1.0
contig_18717_5,0.0,0.0,1.0
contig_18717_6,0.0,0.0,1.0
contig_18631_16,3.0,0.0,1.0
contig_18717_1,0.0,1.0,0.0
contig_18717_2,0.0,0.0,1.0
contig_18717_3,0.0,0.0,1.0
contig_18656_4,1.0,1.0,1.0
contig_18656_5,1.0,1.0,0.0
contig_18656_6,1.0,0.0,1.0
contig_18656_7,1.0,0.0,1.0
contig_18656_1,1.0,1.0,1.0
contig_18656_2,0.0,0.0,1.0
contig_18656_3,0.0,0.0,1.0
contig_18656_8,0.0,0.0,1.0
contig_18656_9,0.0,0.0,1.0
contig_18650_6,0.0,0.0,1.0
contig_18650_7,0.0,0.0,1.0
contig_18650_4,2.0,0.0,1.0
contig_18650_5,0.0,0.0,1.0
contig_18650_2,1.0,0.0,1.0
contig_18650_3,0.0,0.0,1.0
contig_18650_1,0.0,0.0,1.0
contig_18580_23,0.0,1.0,1.0
contig_18650_8,0.0,0.0,1.0
contig_18650_9,0.0,0.0,1.0
contig_18652_8,0.0,0.0,1.0
contig_18652_9,0.0,0.0,1.0
contig_18592_9,0.0,0.0,1.0
contig_18592_8,0.0,0.0,1.0
contig_18592_3,0.0,0.0,1.0
contig_18652_1,0.0,0.0,1.0
contig_18652_2,0.0,0.0,1.0
contig_18652_3,0.0,1.0,1.0
contig_18652_4,0.0,8.0,0.0
contig_18652_5,0.0,0.0,1.0
contig_18652_6,0.0,0.0,1.0
contig_18652_7,0.0,0.0,1.0
contig_18590_9,0.0,0.0,1.0
contig_18590_8,0.0,0.0,1.0
contig_18590_5,0.0,0.0,1.0
contig_18590_4,0.0,0.0,1.0
contig_18590_7,0.0,0.0,1.0
contig_18590_6,0.0,2.0,0.0
contig_18590_1,0.0,0.0,1.0
contig_18590_3,0.0,0.0,1.0
contig_18590_2,0.0,0.0,1.0
contig_18580_25,0.0,0.0,1.0
contig_18598_5,0.0,0.0,1.0
contig_18598_4,0.0,0.0,1.0
contig_18598_7,0.0,0.0,1.0
contig_18598_6,0.0,0.0,1.0
contig_18598_1,0.0,2.0,1.0
contig_18580_24,0.0,3.0,1.0
contig_18598_3,0.0,0.0,1.0
contig_18598_2,0.0,0.0,1.0
contig_18598_9,0.0,2.0,1.0
contig_18598_8,1.0,2.0,1.0
contig_18590_32,0.0,0.0,1.0
contig_18590_31,0.0,0.0,1.0
contig_18590_30,0.0,0.0,1.0
contig_18664_11,0.0,0.0,1.0
contig_18664_10,0.0,0.0,1.0
contig_18597_3,0.0,0.0,1.0
contig_18581_31,0.0,0.0,1.0
contig_18581_30,0.0,0.0,1.0
contig_18581_33,0.0,0.0,0.0
contig_18581_32,0.0,0.0,1.0
contig_18587_28,0.0,0.0,1.0
contig_18581_35,0.0,0.0,0.0
contig_18581_34,0.0,0.0,0.0
contig_18581_37,0.0,0.0,1.0
contig_18581_36,0.0,0.0,0.0
contig_18659_7,0.0,3.0,1.0
contig_18659_6,0.0,0.0,1.0
contig_18659_5,1.0,1.0,1.0
contig_18659_4,0.0,0.0,1.0
contig_18659_3,0.0,0.0,1.0
contig_18659_2,0.0,3.0,1.0
contig_18659_1,0.0,0.0,1.0
contig_18659_9,0.0,1.0,1.0
contig_18659_8,0.0,3.0,1.0
contig_18580_21,0.0,0.0,1.0
contig_18655_8,2.0,0.0,1.0
contig_18580_20,0.0,1.0,1.0
contig_18655_3,0.0,0.0,1.0
contig_18655_2,0.0,0.0,1.0
contig_18655_1,0.0,0.0,1.0
contig_18655_7,1.0,0.0,1.0
contig_18655_6,0.0,0.0,1.0
contig_18655_5,0.0,0.0,1.0
contig_18655_4,0.0,0.0,1.0
contig_18580_22,0.0,0.0,1.0
contig_18657_9,0.0,0.0,1.0
contig_18657_8,0.0,0.0,1.0
contig_18657_5,0.0,0.0,1.0
contig_18657_4,0.0,1.0,1.0
contig_18657_7,0.0,0.0,1.0
contig_18657_6,0.0,0.0,1.0
contig_18657_1,0.0,0.0,1.0
contig_18657_3,0.0,0.0,1.0
contig_18657_2,0.0,0.0,0.0
contig_18580_27,0.0,0.0,1.0
contig_18580_26,0.0,0.0,1.0
contig_18580_29,1.0,0.0,1.0
contig_18580_28,0.0,0.0,1.0
contig_18585_9,0.0,0.0,1.0
contig_18579_59,0.0,0.0,1.0
contig_18583_23,0.0,0.0,1.0
contig_18718_4,0.0,1.0,1.0
contig_18718_3,0.0,0.0,1.0
contig_18718_2,0.0,0.0,1.0
contig_18718_1,0.0,0.0,1.0
contig_18580_49,0.0,0.0,1.0
contig_18580_48,0.0,0.0,1.0
contig_18579_76,0.0,0.0,1.0
contig_18579_77,0.0,0.0,1.0
contig_18579_74,0.0,0.0,1.0
contig_18579_75,0.0,0.0,1.0
contig_18579_72,0.0,0.0,1.0
contig_18579_73,0.0,0.0,1.0
contig_18579_70,1.0,0.0,1.0
contig_18579_71,1.0,1.0,1.0
contig_18577_38,0.0,0.0,1.0
contig_18577_39,0.0,1.0,1.0
contig_18577_30,0.0,0.0,1.0
contig_18577_31,0.0,0.0,1.0
contig_18577_32,0.0,1.0,1.0
contig_18577_33,0.0,1.0,1.0
contig_18577_34,0.0,0.0,1.0
contig_18577_35,0.0,0.0,1.0
contig_18577_36,0.0,0.0,1.0
contig_18577_37,0.0,0.0,1.0
contig_18639_11,0.0,0.0,1.0
contig_18676_10,0.0,0.0,1.0
contig_18639_13,0.0,0.0,1.0
contig_18639_12,0.0,1.0,0.0
contig_18639_14,0.0,0.0,1.0
contig_18676_11,0.0,1.0,1.0
contig_18676_12,0.0,0.0,1.0
contig_18676_13,0.0,0.0,1.0
contig_18676_14,1.0,0.0,1.0
contig_18587_23,0.0,0.0,1.0
contig_18660_11,0.0,1.0,1.0
contig_18587_19,0.0,1.0,1.0
contig_18587_18,0.0,0.0,1.0
contig_18580_14,0.0,1.0,1.0
contig_18595_23,0.0,0.0,1.0
contig_18595_22,0.0,4.0,1.0
contig_18595_21,0.0,5.0,0.0
contig_18595_20,0.0,0.0,1.0
contig_18595_24,0.0,1.0,0.0
contig_18580_15,0.0,0.0,1.0
contig_18628_3,0.0,0.0,1.0
contig_18628_2,0.0,0.0,1.0
contig_18628_1,0.0,0.0,1.0
contig_18628_7,0.0,0.0,1.0
contig_18628_6,0.0,0.0,1.0
contig_18628_5,0.0,0.0,1.0
contig_18628_4,0.0,0.0,1.0
contig_18628_9,0.0,0.0,1.0
contig_18628_8,0.0,0.0,1.0
contig_18587_13,0.0,0.0,1.0
contig_18621_2,0.0,2.0,1.0
contig_18621_3,0.0,0.0,1.0
contig_18621_1,0.0,0.0,0.0
contig_18621_6,0.0,0.0,1.0
contig_18621_7,0.0,0.0,1.0
contig_18621_4,0.0,0.0,1.0
contig_18621_5,0.0,0.0,1.0
contig_18587_15,0.0,0.0,1.0
contig_18621_8,0.0,0.0,1.0
contig_18621_9,0.0,0.0,1.0
contig_18587_14,0.0,0.0,1.0
contig_18623_4,3.0,0.0,1.0
contig_18623_5,0.0,0.0,1.0
contig_18623_6,0.0,0.0,1.0
contig_18623_7,0.0,1.0,0.0
contig_18623_1,0.0,0.0,1.0
contig_18623_2,0.0,0.0,0.0
contig_18623_3,1.0,14.0,1.0
contig_18615_8,0.0,0.0,1.0
contig_18587_16,0.0,0.0,1.0
contig_18623_8,0.0,0.0,1.0
contig_18623_9,1.0,1.0,1.0
contig_18625_6,0.0,0.0,1.0
contig_18625_7,0.0,6.0,0.0
contig_18625_4,0.0,2.0,1.0
contig_18625_5,0.0,0.0,1.0
contig_18625_2,0.0,0.0,1.0
contig_18625_3,0.0,5.0,0.0
contig_18625_1,0.0,0.0,0.0
contig_18625_8,0.0,0.0,1.0
contig_18625_9,0.0,0.0,1.0
contig_18627_8,0.0,0.0,1.0
contig_18627_9,0.0,0.0,1.0
contig_18627_1,0.0,0.0,1.0
contig_18627_2,0.0,0.0,1.0
contig_18627_3,0.0,0.0,1.0
contig_18627_4,0.0,5.0,0.0
contig_18627_5,0.0,5.0,0.0
contig_18627_6,0.0,0.0,1.0
contig_18627_7,0.0,1.0,1.0
contig_18660_7,0.0,0.0,1.0
contig_18660_6,0.0,0.0,1.0
contig_18660_5,0.0,0.0,1.0
contig_18660_4,0.0,0.0,1.0
contig_18660_3,0.0,0.0,1.0
contig_18660_2,0.0,1.0,1.0
contig_18660_1,0.0,0.0,1.0
contig_18660_9,0.0,0.0,1.0
contig_18660_8,0.0,0.0,1.0
contig_18662_9,0.0,1.0,1.0
contig_18662_8,0.0,0.0,1.0
contig_18662_1,2.0,0.0,1.0
contig_18662_3,0.0,0.0,1.0
contig_18662_2,0.0,0.0,1.0
contig_18662_5,0.0,0.0,1.0
contig_18662_4,0.0,0.0,1.0
contig_18662_7,0.0,0.0,1.0
contig_18662_6,0.0,0.0,1.0
contig_18590_28,0.0,0.0,1.0
contig_18590_29,0.0,0.0,1.0
contig_18590_24,0.0,1.0,1.0
contig_18590_25,0.0,2.0,0.0
contig_18590_26,0.0,0.0,1.0
contig_18590_27,0.0,0.0,1.0
contig_18590_20,0.0,0.0,1.0
contig_18590_21,0.0,0.0,1.0
contig_18590_22,0.0,0.0,1.0
contig_18590_23,0.0,0.0,1.0
contig_18749_1,0.0,8.0,0.0
contig_18749_3,0.0,12.0,0.0
contig_18749_2,0.0,16.0,0.0
contig_18667_8,0.0,1.0,1.0
contig_18584_31,0.0,0.0,1.0
contig_18591_27,0.0,0.0,1.0
contig_18591_26,0.0,0.0,1.0
contig_18591_25,0.0,7.0,1.0
contig_18591_24,0.0,2.0,1.0
contig_18591_23,0.0,0.0,1.0
contig_18591_22,0.0,0.0,1.0
contig_18591_21,0.0,0.0,1.0
contig_18591_20,0.0,0.0,1.0
contig_18664_9,0.0,0.0,1.0
contig_18664_8,0.0,0.0,1.0
contig_18591_29,0.0,2.0,1.0
contig_18591_28,0.0,0.0,1.0
contig_18666_5,0.0,0.0,1.0
contig_18666_4,0.0,1.0,1.0
contig_18666_7,0.0,0.0,1.0
contig_18666_6,0.0,0.0,1.0
contig_18666_1,0.0,0.0,1.0
contig_18666_3,0.0,0.0,1.0
contig_18666_2,0.0,0.0,1.0
contig_18661_10,0.0,0.0,1.0
contig_18661_11,0.0,0.0,1.0
contig_18581_9,0.0,0.0,1.0
contig_18581_8,0.0,0.0,1.0
contig_18581_7,0.0,0.0,1.0
contig_18581_6,0.0,0.0,1.0
contig_18581_5,0.0,0.0,1.0
contig_18581_4,0.0,0.0,1.0
contig_18581_3,0.0,0.0,1.0
contig_18581_2,0.0,0.0,1.0
contig_18581_1,1.0,2.0,1.0
contig_18585_8,0.0,0.0,1.0
contig_18579_50,1.0,0.0,1.0
contig_18583_1,0.0,0.0,1.0
contig_18583_3,0.0,0.0,1.0
contig_18583_2,0.0,0.0,1.0
contig_18583_5,0.0,0.0,1.0
contig_18583_4,0.0,0.0,1.0
contig_18583_7,0.0,0.0,1.0
contig_18583_6,0.0,0.0,1.0
contig_18583_9,0.0,0.0,1.0
contig_18583_8,0.0,0.0,1.0
contig_18579_51,0.0,2.0,1.0
contig_18742_2,0.0,0.0,1.0
contig_18742_3,0.0,1.0,1.0
contig_18742_1,0.0,0.0,1.0
contig_18742_4,0.0,0.0,1.0
contig_18740_1,1.0,0.0,1.0
contig_18740_2,0.0,0.0,1.0
contig_18599_16,0.0,0.0,1.0
contig_18599_17,0.0,0.0,1.0
contig_18599_14,0.0,0.0,1.0
contig_18599_15,0.0,0.0,1.0
contig_18599_12,0.0,0.0,1.0
contig_18599_13,0.0,0.0,1.0
contig_18599_10,0.0,0.0,1.0
contig_18599_11,0.0,0.0,1.0
contig_18667_5,0.0,0.0,1.0
contig_18599_18,0.0,0.0,1.0
contig_18599_19,0.0,0.0,1.0
contig_18744_1,0.0,0.0,1.0
contig_18744_2,0.0,0.0,1.0
contig_18744_3,0.0,0.0,1.0
contig_18703_6,0.0,0.0,0.0
contig_18703_5,0.0,10.0,1.0
contig_18703_4,0.0,6.0,0.0
contig_18703_3,0.0,7.0,0.0
contig_18703_2,0.0,12.0,0.0
contig_18703_1,0.0,10.0,0.0
contig_18645_12,0.0,0.0,1.0
contig_18645_13,0.0,0.0,1.0
contig_18645_10,0.0,0.0,1.0
contig_18645_11,0.0,0.0,1.0
contig_18645_14,0.0,0.0,1.0
contig_18701_1,0.0,1.0,1.0
contig_18701_3,0.0,8.0,0.0
contig_18701_2,0.0,0.0,1.0
contig_18701_5,0.0,0.0,1.0
contig_18701_4,0.0,3.0,0.0
contig_18580_58,1.0,2.0,1.0
contig_18580_59,0.0,1.0,1.0
contig_18667_7,0.0,0.0,1.0
contig_18580_50,0.0,0.0,1.0
contig_18580_51,0.0,0.0,1.0
contig_18580_52,0.0,4.0,1.0
contig_18580_53,0.0,0.0,1.0
contig_18580_54,0.0,0.0,1.0
contig_18580_55,0.0,1.0,1.0
contig_18580_56,0.0,2.0,1.0
contig_18580_57,0.0,0.0,1.0
contig_18643_10,1.0,0.0,1.0
contig_18643_11,2.0,2.0,2.0
contig_18643_12,0.0,0.0,1.0
contig_18643_13,0.0,0.0,1.0
contig_18707_3,0.0,0.0,1.0
contig_18707_2,0.0,0.0,1.0
contig_18707_1,0.0,0.0,0.0
contig_18707_6,1.0,0.0,1.0
contig_18707_5,1.0,1.0,1.0
contig_18707_4,0.0,0.0,1.0
contig_18705_1,0.0,0.0,1.0
contig_18705_3,0.0,0.0,1.0
contig_18705_2,0.0,0.0,1.0
contig_18635_15,0.0,1.0,1.0
contig_18635_14,0.0,2.0,1.0
contig_18635_16,0.0,2.0,1.0
contig_18635_11,0.0,0.0,1.0
contig_18635_10,0.0,0.0,1.0
contig_18635_13,0.0,0.0,1.0
contig_18635_12,0.0,0.0,1.0
contig_18588_6,0.0,1.0,1.0
contig_18588_7,0.0,0.0,1.0
contig_18588_4,0.0,0.0,1.0
contig_18588_5,0.0,0.0,1.0
contig_18588_2,0.0,0.0,1.0
contig_18580_70,0.0,0.0,1.0
contig_18588_1,0.0,0.0,1.0
contig_18580_71,0.0,0.0,1.0
contig_18588_22,0.0,0.0,1.0
contig_18584_2,0.0,0.0,1.0
contig_18584_3,0.0,0.0,1.0
contig_18584_1,0.0,5.0,2.0
contig_18647_10,0.0,1.0,1.0
contig_18647_11,0.0,0.0,1.0
contig_18647_12,0.0,0.0,1.0
contig_18584_5,0.0,0.0,1.0
contig_18584_8,5.0,2.0,1.0
contig_18584_9,0.0,0.0,0.0
contig_18664_3,1.0,4.0,1.0
contig_18664_2,0.0,0.0,1.0
contig_18664_1,0.0,0.0,1.0
contig_18669_6,0.0,0.0,0.0
contig_18669_7,0.0,0.0,0.0
contig_18669_4,0.0,0.0,0.0
contig_18669_5,0.0,0.0,0.0
contig_18669_2,0.0,0.0,0.0
contig_18669_3,0.0,0.0,0.0
contig_18669_1,0.0,0.0,0.0
contig_18664_7,0.0,0.0,1.0
contig_18611_11,0.0,0.0,1.0
contig_18669_8,0.0,0.0,0.0
contig_18669_9,0.0,0.0,0.0
contig_18631_14,1.0,0.0,1.0
contig_18664_5,0.0,0.0,1.0
contig_18611_17,0.0,0.0,1.0
contig_18664_4,0.0,5.0,1.0
contig_18611_16,0.0,0.0,1.0
contig_18611_15,0.0,0.0,1.0
contig_18611_14,0.0,1.0,1.0
contig_18658_10,0.0,0.0,1.0
contig_18658_11,0.0,0.0,1.0
contig_18658_12,0.0,0.0,1.0
contig_18673_6,0.0,0.0,1.0
contig_18665_10,0.0,0.0,1.0
contig_18673_2,0.0,0.0,1.0
contig_18590_19,0.0,0.0,1.0
contig_18590_18,0.0,0.0,1.0
contig_18622_7,0.0,0.0,1.0
contig_18673_1,0.0,0.0,1.0
contig_18590_11,0.0,0.0,1.0
contig_18590_10,0.0,0.0,1.0
contig_18590_13,0.0,0.0,1.0
contig_18590_12,0.0,0.0,1.0
contig_18590_15,0.0,0.0,1.0
contig_18590_14,0.0,1.0,1.0
contig_18590_17,0.0,0.0,1.0
contig_18677_4,0.0,0.0,1.0
contig_18592_13,0.0,0.0,1.0
contig_18592_12,0.0,0.0,1.0
contig_18592_11,0.0,0.0,1.0
contig_18592_10,0.0,0.0,1.0
contig_18592_17,0.0,5.0,1.0
contig_18592_16,0.0,0.0,1.0
contig_18592_15,0.0,0.0,1.0
contig_18592_14,0.0,0.0,1.0
contig_18592_19,0.0,0.0,0.0
contig_18592_18,0.0,0.0,1.0
contig_18578_7,0.0,0.0,1.0
contig_18591_30,0.0,0.0,1.0
contig_18591_31,0.0,0.0,1.0
contig_18591_32,0.0,0.0,1.0
contig_18591_33,0.0,0.0,1.0
contig_18666_9,0.0,0.0,1.0
contig_18666_8,0.0,0.0,1.0
contig_18577_1,0.0,1.0,1.0
contig_18577_2,3.0,0.0,1.0
contig_18577_3,3.0,0.0,1.0
contig_18577_4,0.0,0.0,1.0
contig_18577_5,0.0,0.0,1.0
contig_18577_6,0.0,0.0,1.0
contig_18577_7,0.0,0.0,1.0
contig_18577_8,0.0,0.0,1.0
contig_18577_9,0.0,0.0,1.0
contig_18579_2,0.0,0.0,1.0
contig_18579_3,0.0,0.0,1.0
contig_18579_1,0.0,0.0,1.0
contig_18579_6,0.0,0.0,1.0
contig_18579_7,0.0,0.0,1.0
contig_18579_4,0.0,0.0,1.0
contig_18579_5,0.0,0.0,1.0
contig_18578_5,0.0,0.0,1.0
contig_18579_9,0.0,0.0,1.0
contig_18600_20,2.0,0.0,1.0
contig_18596_19,0.0,1.0,1.0
contig_18668_6,0.0,2.0,0.0
contig_18622_2,0.0,0.0,1.0
contig_18596_16,0.0,0.0,1.0
contig_18596_15,0.0,0.0,1.0
contig_18596_14,0.0,0.0,1.0
contig_18596_13,0.0,0.0,1.0
contig_18668_5,0.0,0.0,1.0
contig_18596_11,0.0,0.0,1.0
contig_18596_10,0.0,0.0,1.0
contig_18600_23,2.0,1.0,1.0
contig_18600_24,2.0,2.0,1.0
contig_18600_25,3.0,0.0,1.0
contig_18600_26,6.0,0.0,1.0
contig_18708_1,0.0,0.0,1.0
contig_18708_2,0.0,0.0,1.0
contig_18708_3,0.0,0.0,1.0
contig_18708_4,0.0,0.0,1.0
contig_18708_5,0.0,0.0,1.0
contig_18708_6,0.0,0.0,1.0
contig_18708_7,0.0,0.0,1.0
contig_18735_2,0.0,0.0,1.0
contig_18623_15,1.0,0.0,1.0
contig_18623_12,0.0,0.0,1.0
contig_18623_13,0.0,0.0,1.0
contig_18579_18,0.0,0.0,1.0
contig_18579_19,0.0,0.0,1.0
contig_18580_67,0.0,0.0,1.0
contig_18580_66,0.0,0.0,1.0
contig_18580_61,0.0,0.0,1.0
contig_18580_60,0.0,1.0,1.0
contig_18580_63,0.0,0.0,1.0
contig_18580_62,0.0,0.0,1.0
contig_18579_10,0.0,0.0,1.0
contig_18579_11,0.0,0.0,1.0
contig_18579_12,0.0,0.0,1.0
contig_18579_13,0.0,0.0,1.0
contig_18579_14,0.0,0.0,1.0
contig_18579_15,0.0,0.0,1.0
contig_18579_16,0.0,0.0,1.0
contig_18579_17,0.0,0.0,1.0
contig_18638_8,0.0,0.0,1.0
contig_18638_9,1.0,0.0,1.0
contig_18638_4,0.0,0.0,1.0
contig_18638_5,0.0,0.0,1.0
contig_18638_6,0.0,0.0,1.0
contig_18638_7,1.0,0.0,1.0
contig_18638_1,0.0,0.0,1.0
contig_18638_2,3.0,1.0,1.0
contig_18638_3,0.0,0.0,1.0
contig_18577_12,0.0,2.0,0.0
contig_18577_13,0.0,0.0,1.0
contig_18577_10,0.0,0.0,1.0
contig_18577_11,0.0,0.0,1.0
contig_18577_16,0.0,0.0,1.0
